Station,Date,CHLA,DO,SALINITY,TN,TP,WTEMP,NW14,W14,N14,SE14,E14,S14,SW14,NE14,James_discharge,James_acc_flow_30d,James_acc_flow_60d,James_acc_flow_90d,Potomac_discharge,Potomac_acc_flow_30d,Potomac_acc_flow_60d,Potomac_acc_flow_90d,Susquehanna_discharge,Susquehanna_acc_flow_30d,Susquehanna_acc_flow_60d,Susquehanna_acc_flow_90d
CB2.1,1991-02-13,1.5,12.8,0.0,1.8987,0.04,3.9,0.0,0.0,0.0,5.246046149620511,3.255555555555555,4.838583598210634,0.0,2.7941176470588234,5190,327060.0,814490.0,964630.0,13100,794500.0,1592210.0,1825460.0,74600,1729700.0,4404700.0,6098800.0
CB2.1,1991-03-27,4.2,11.5,0.0,1.7584,0.0336,8.9,5.7823529411764705,0.0,5.486161179889283,5.159802461198234,4.013723739495798,3.157166666666667,3.6000000000000005,5.535655172413794,17800,439900.0,633410.0,1247260.0,41500,722150.0,1115450.0,2241250.0,67000,2154100.0,3661700.0,6088400.0
CB2.1,1991-04-10,10.8,12.1,0.0,1.595,0.0354,15.1,0.0,6.123802997762291,5.03205660610555,6.417664362927521,0.0,5.832681360969863,4.376490447957839,0.0,8900,485920.0,813360.0,1281020.0,12200,721000.0,1205050.0,2072350.0,40100,1732500.0,3911900.0,5479200.0
CB2.1,1991-04-24,20.0,11.5,0.0,1.504,0.0398,13.0,7.794117647058823,6.7633986928104575,7.406818181818182,6.605910032162704,4.628571428571428,4.492857142857143,0.0,0.0,8880,447160.0,863640.0,1058100.0,15400,628600.0,1268050.0,1680450.0,85700,1564600.0,3698600.0,5184200.0
CB2.1,1991-05-08,11.7,10.5,0.0,1.325,0.0366,17.7,5.109090909090909,6.320022045933438,0.0,5.374536360025382,0.0,4.13948892486381,2.679518654290326,0.0,5920,244610.0,736550.0,1053340.0,8370,408340.0,1145340.0,1617190.0,49000,1612200.0,3449900.0,5564300.0
CB2.1,1991-05-22,15.4,9.6,0.0,1.202,0.0303,21.3,0.0,0.0,0.0,5.891055544328004,0.0,4.769830127595656,0.0,0.0,6060,174800.0,634840.0,1039750.0,4900,257250.0,1003050.0,1516800.0,20900,1499500.0,3040900.0,5168500.0
CB2.1,1991-06-06,3.0,6.4,0.08,1.3046,0.0556,24.9,3.246666666666667,0.0,6.377888258116048,0.0,2.6249404761904764,4.166666666666667,3.0708418125084793,3.6370594767551294,3510,137470.0,386560.0,884700.0,3070,152090.0,565760.0,1315660.0,9860,728720.0,2339020.0,4243620.0
CB2.1,1991-06-19,2.7,6.7,0.95,1.254,0.0522,24.9,4.944444444444445,0.0,4.347905857592755,0.0,0.0,0.0,0.0,5.629466629381183,2660,107760.0,293750.0,758090.0,2860,95770.0,376890.0,1133090.0,8110,382760.0,1908460.0,3480360.0
CB2.1,1991-07-10,6.3,6.5,2.08,1.146,0.0419,26.1,2.740583721833722,4.147514489382379,0.0,5.364615384615385,0.0,4.986206896551724,4.2096314017301815,0.0,3350,123460.0,252270.0,483830.0,3930,69110.0,201560.0,595700.0,6180,215090.0,798290.0,2423790.0
CB2.1,1991-07-24,4.8,5.8,2.14,0.88,0.0516,28.6,3.587183727245839,3.532407407407407,4.01783098888362,5.665764985361194,2.71,0.0,0.0,2.591287878787879,1910,117870.0,222210.0,387060.0,1060,65080.0,149380.0,374090.0,5280,191610.0,508400.0,1813500.0
CB2.1,1991-08-07,3.0,6.4,2.37,0.86,0.0526,26.5,0.0,0.0,0.0,4.2851280791235045,3.687477336365028,4.630207282913165,0.0,0.0,3340,138400.0,259880.0,392690.0,1780,65460.0,130940.0,272370.0,3810,173350.0,392130.0,1045220.0
CB2.1,1991-08-22,13.5,7.2,2.54,0.78,0.0583,26.4,4.577205125792083,4.431891062284634,0.0,6.423661798117495,3.025,0.0,0.0,3.5133333333333336,2480,157900.0,279870.0,383350.0,2540,54980.0,121220.0,207480.0,10400,164290.0,356780.0,681710.0
CB2.1,1991-10-03,9.8,7.4,2.52,1.03,0.0506,19.6,0.0,0.0,0.0,6.67668121173197,4.703645320197044,6.178731343283582,4.48,4.450461538461538,1460,42579.0,140619.0,290419.0,930,39607.0,84535.0,152465.0,4350,168300.0,347890.0,526860.0
CB2.1,1991-10-16,15.0,9.1,1.91,1.062,0.0531,15.4,6.343026909325219,5.601136363636363,3.6512566137566136,6.808547008547008,0.0,6.458783783783783,2.9853801169590644,0.0,1570,42349.0,95989.0,250259.0,1070,42131.0,78529.0,132069.0,7980,170440.0,342960.0,501740.0
CB2.1,1991-11-05,4.9,10.3,3.06,1.477,0.0492,10.2,5.614944079082388,4.238031718826975,5.893527443105757,0.0,2.084375,0.0,0.0,2.9975378787878793,1550,43320.0,85719.0,178029.0,805,32770.0,71830.0,113983.0,4650,192450.0,359910.0,541080.0
CB2.1,1991-12-03,3.0,10.5,0.73,1.815,0.0398,9.4,0.0,7.255384615384616,5.701042035235883,6.582882882882884,0.0,6.4416820987654315,4.472146274777854,3.0952188552188553,2990,58860.0,102190.0,144669.0,3240,45061.0,78272.0,117999.0,29100,387690.0,576040.0,744040.0
CB2.1,1992-01-08,1.9,12.2,1.74,1.8648,0.0409,3.9,6.069399195575666,5.305860730438263,0.0,0.0,2.6940781440781443,0.0,5.1,6.884872919478183,11800,182120.0,293310.0,336420.0,17100,168500.0,263219.0,294019.0,34800,726200.0,1319990.0,1513190.0
CB2.1,1992-02-12,2.1,14.0,0.4,2.099,0.0705,1.0,6.281118707662864,7.45261065946909,5.811569593622612,0.0,0.0,0.0,0.0,4.455687307861221,2760,106810.0,302840.0,422660.0,2740,114730.0,298470.0,418578.0,14700,696690.0,1410990.0,2130530.0
CB2.1,1992-04-16,7.7,11.1,0.0,1.853,0.0459,12.4,7.21300975177305,7.82112676056338,5.3991184492499515,5.3957727095800045,3.9933102238306506,0.0,0.0,0.0,4230,215270.0,597160.0,698430.0,5710,422310.0,872800.0,978050.0,60300,2057100.0,3387800.0,3997440.0
CB2.1,1992-04-29,5.7,9.9,0.0,1.438,0.0453,14.3,0.0,0.0,4.023510918479013,6.144265651364709,5.617224995887078,4.623160173160173,0.0,4.228765880217786,12300,435250.0,773570.0,990230.0,18400,554550.0,1124700.0,1314900.0,74100,2103100.0,3924200.0,4606440.0
CB2.1,1992-05-13,8.1,9.9,0.35,1.352,0.0393,17.0,0.0,0.0,7.403468185693249,6.452631578947368,5.6489104084321475,6.64895346681498,0.0,6.944380002713335,8410,458980.0,694300.0,1052360.0,21700,604160.0,1064170.0,1468380.0,48600,1771200.0,3874200.0,5013950.0
CB2.1,1992-05-28,6.4,6.7,1.12,1.215,0.0388,18.2,5.779939516129033,3.853407439984556,0.0,4.265748718643456,4.417543859649123,0.0,0.0,4.483076923076923,5450,250680.0,682740.0,1037350.0,7810,411010.0,969960.0,1547610.0,19900,1130500.0,3320500.0,5025000.0
CB2.1,1992-06-10,6.3,7.4,0.0,1.355,0.0454,23.1,3.896283950617283,4.878493647912887,4.8135534552538255,0.0,0.0,3.4809939975990396,2.9142857142857146,5.054545454545455,15300,332330.0,782210.0,1042330.0,16100,410980.0,978810.0,1477650.0,36500,977700.0,2744100.0,4928800.0
CB2.1,1992-06-24,4.5,7.3,0.0,1.215,0.0588,20.8,0.0,0.0,0.0,7.702995992759297,0.0,5.943086794934365,0.0,0.0,5240,299830.0,589520.0,996350.0,5330,290510.0,762450.0,1324000.0,8910,809270.0,2106870.0,4425970.0
CB2.1,1992-07-08,2.5,6.2,0.11,1.119,0.053,24.8,0.0,4.270577016944989,0.0,6.516040813019423,0.0,3.990625,3.3097706243032325,0.0,3930,196890.0,514970.0,954960.0,4790,204910.0,620390.0,1160230.0,10600,480740.0,1475440.0,3235540.0
CB2.1,1992-07-22,4.1,7.0,0.0,1.2394,0.0254,28.0,3.127678571428571,0.0,5.567380952380953,0.0,4.377755883962781,5.643895270094284,0.0,3.985890781904714,2230,109310.0,411620.0,845910.0,2200,121520.0,419070.0,1006590.0,40900,493750.0,1308210.0,2753610.0
CB2.1,1992-08-13,1.5,6.8,0.0,0.9786,0.0469,26.4,0.0,0.0,3.9645955882352943,6.342591333814099,3.92537991134526,5.008771929824562,0.0,3.2264583333333334,1780,68140.0,209300.0,547550.0,3450,176140.0,322230.0,693180.0,26800,922700.0,1295010.0,2193510.0
CB2.1,1992-08-26,1.5,6.6,1.17,0.992,0.0339,25.1,4.46778231292517,2.5588333333333333,5.833116953370118,4.184615384615385,0.0,3.6963685269128064,2.2407407407407405,5.156517094017095,1400,63520.0,160890.0,457490.0,1870,147670.0,285440.0,566890.0,16500,758200.0,1330180.0,2111410.0
CB2.1,1992-09-10,1.7,6.5,0.95,0.904,0.0374,24.2,0.0,0.0,0.0,7.074430592655641,0.0,7.223272632315006,0.0,0.0,2840,60270.0,130070.0,284080.0,5800,89210.0,264090.0,421910.0,21700,565300.0,1467600.0,1846410.0
CB2.1,1992-09-29,1.0,7.6,0.79,1.149,0.0368,19.5,8.133989847079269,3.624408791455643,10.47878787878788,0.0,4.4696236559139795,0.0,0.0,0.0,3040,72340.0,130390.0,224080.0,4670,117890.0,226840.0,393820.0,38200,618910.0,1285550.0,1939690.0
CB2.1,1992-10-08,1.1,8.4,1.5,1.1092,0.0261,16.4,6.649186089530152,0.0,9.216666666666669,5.341263361735497,2.414285714285714,4.8804921422077365,4.637777777777777,0.0,2380,76560.0,134360.0,207030.0,2060,115820.0,199070.0,374520.0,14700,637450.0,1208250.0,2071420.0
CB2.1,1992-10-21,2.6,9.7,0.04,1.326,0.0667,12.3,5.628567073170732,0.0,0.0,6.224261517615176,0.0,6.855921630027669,0.0,0.0,1560,76910.0,137990.0,207120.0,1790,93280.0,196180.0,375520.0,22900,670380.0,1216770.0,2016550.0
CB2.1,1992-12-09,1.1,12.5,0.0,1.317,0.0549,3.3,5.234653138064303,7.610801316956556,4.36882060572278,0.0,0.0,0.0,0.0,3.3542658730158728,4920,245850.0,323170.0,398460.0,4330,244050.0,337780.0,449640.0,30700,1615000.0,2406100.0,3030350.0
CB2.1,1993-01-06,1.5,13.4,0.0,1.492,0.0474,4.2,6.851409713732235,8.527272727272727,6.39469406417777,0.0,0.0,0.0,0.0,3.594444444444445,16800,292150.0,537190.0,610200.0,18900,753980.0,998530.0,1090800.0,94400,1783300.0,3418500.0,4157400.0
CB2.1,1993-02-10,1.5,14.0,0.68,1.824,0.0582,1.2,0.0,0.0,0.0,6.416399545278159,3.219642857142857,6.031823815836454,0.0,0.0,4740,264140.0,590280.0,876910.0,6090,391780.0,1108680.0,1449670.0,21800,1241200.0,3289600.0,4898100.0
CB2.1,1993-03-11,3.7,12.4,0.0,2.834,0.0948,3.6,5.226010101010101,6.747016104305146,0.0,0.0,0.0,4.055,4.486537801520901,8.902777777777779,17300,613560.0,895060.0,1226700.0,42700,813960.0,1214150.0,1978550.0,59900,830850.0,2120650.0,4130850.0
CB2.1,1993-03-31,4.5,13.5,0.0,1.918,0.1093,6.3,6.594117647058823,3.2492105263157898,5.23290440287547,4.020059219362625,4.103125,3.4151538678712594,1.7100000000000002,4.008571428571429,34500,1005240.0,1275040.0,1624410.0,91700,1935780.0,2195550.0,2719550.0,366000,2562300.0,3159650.0,5164550.0
CB2.1,1993-04-29,1.1,12.0,0.0,1.351,0.0566,10.1,9.028639245014244,9.001162790697675,4.143478260869565,9.061270554289557,4.488352272727273,4.035714285714286,0.0,2.9,10600,633900.0,1614430.0,1882280.0,38400,1796100.0,3649470.0,3911750.0,226000,7693000.0,9906100.0,10526750.0
CB2.1,1993-05-12,5.5,9.5,0.0,1.766,0.0233,22.2,2.9483516483516476,4.39711043365408,0.0,5.050163956232683,0.0,4.061538461538461,5.574235347985348,0.0,6880,438580.0,1281180.0,1914680.0,12100,1221700.0,3181400.0,4053280.0,48200,4908100.0,10449300.0,11333850.0
CB2.1,1993-05-26,2.8,8.0,0.0,1.472,0.0225,21.6,4.397185909470171,5.486801335542849,0.0,0.0,0.0,0.0,4.98,0.0,5690,255480.0,993780.0,1876010.0,7620,512510.0,2481710.0,4072880.0,18900,2215900.0,9968900.0,11481670.0
CB2.1,1993-06-16,2.8,7.4,0.0,1.7797,0.0251,24.7,4.354166666666667,5.283050847457627,4.513671808136032,5.452714524260992,0.0,4.202721547458389,0.0,4.083333333333333,3440,179680.0,553190.0,1420290.0,4460,213250.0,1252450.0,3296650.0,16800,560400.0,4570500.0,10978700.0
CB2.1,1993-06-30,4.2,7.0,0.0,1.623,0.038,26.9,5.621965615747174,4.53925925925926,4.128778344671201,0.0,0.0,0.0,3.625394736842105,2.57276196026196,2240,121210.0,348810.0,938870.0,2820,149460.0,511010.0,2192910.0,10500,434070.0,1734100.0,8965100.0
CB2.1,1993-07-14,3.9,5.9,0.02,1.392,0.0348,30.6,0.0,0.0,1.93125,5.106984857728734,0.0,4.079159021207697,0.0,0.0,1910,84760.0,273440.0,689390.0,2100,105940.0,331840.0,1464940.0,6920,360870.0,937170.0,5238670.0
CB2.1,1993-07-28,8.3,6.8,0.62,1.153,0.0321,26.8,4.354166862422677,4.8294285594146835,0.0,6.144670925280681,3.912583333333333,5.6101706604324955,3.676263736263736,0.0,1620,67100.0,192960.0,431110.0,1350,74180.0,229310.0,637580.0,5990,265320.0,698720.0,2289020.0
CB2.1,1993-08-11,6.0,7.3,0.9,0.958,0.0239,25.8,0.0,0.0,0.0,5.129240788563898,0.0,4.258869254524897,3.8878787878787873,0.0,2300,57070.0,145500.0,344940.0,2200,58850.0,172660.0,409670.0,6240,189390.0,569910.0,1183060.0
CB2.1,1993-08-25,9.0,7.1,0.95,0.949,0.0414,26.2,0.0,0.0,0.0,6.761894063638911,2.1223809523809525,6.52338425210078,0.0,0.0,1200,53230.0,122070.0,253770.0,1170,60340.0,137570.0,299400.0,9270,205180.0,478550.0,922540.0
CB2.1,1993-09-15,4.1,7.7,1.91,0.971,0.0507,23.2,0.0,0.0,0.0,8.244211006607875,0.0,7.544795863185131,0.0,0.0,1110,37487.0,94757.0,174237.0,1730,50373.0,110933.0,209393.0,12500,263300.0,451130.0,782380.0
CB2.1,1993-09-29,6.2,8.1,1.57,1.065,0.0437,19.2,6.037222222222222,5.265032001704038,0.0,0.0,0.0,0.0,4.662447255569243,0.0,1910,40102.0,89517.0,155387.0,3810,64503.0,122503.0,193543.0,15900,278930.0,488230.0,737010.0
CB2.1,1993-10-14,2.6,8.8,1.51,1.246,0.0488,14.6,0.0,0.0,7.300308241141575,6.941701271862904,3.5214285714285714,6.409090909090909,0.0,6.171792180976634,1600,42670.0,80857.0,138047.0,2020,73700.0,124373.0,184773.0,12000,352870.0,609840.0,797660.0
CB2.1,1993-10-26,1.3,8.7,1.01,1.4861,0.0463,14.6,0.0,0.0,3.7497214582382816,4.876487745673792,2.8484848484848486,4.853061224489796,0.0,4.131315896208346,1530,45020.0,83007.0,135457.0,2050,72710.0,130783.0,190523.0,19900,397260.0,646060.0,856850.0
CB2.1,1993-11-17,1.5,10.1,0.0,1.77,0.0527,11.2,0.0,0.0,0.0,6.988052587086943,2.9526315789473685,6.76203947368421,0.0,0.0,1660,51600.0,96380.0,132397.0,2540,79360.0,153220.0,204533.0,21000,590150.0,937020.0,1198870.0
CB2.1,1993-12-08,1.5,11.9,0.0,2.13,0.1532,6.9,7.301071428571429,5.9832428162750535,5.946876717032968,0.0,6.845502645502645,0.0,3.0703105491000224,5.287971902585119,21500,291040.0,339850.0,383240.0,48800,613600.0,686730.0,763350.0,111000,2115900.0,2564120.0,2906870.0
CB2.1,1994-01-07,1.9,13.4,0.0,2.3226,0.0449,0.9,5.202325581395349,0.0,6.425112302092856,0.0,0.0,0.0,0.0,4.196296296296296,7070,168980.0,460020.0,508830.0,6270,340740.0,954340.0,1027470.0,20300,1289070.0,3404970.0,3853190.0
CB2.1,1994-03-09,2.2,14.0,0.0,2.181,0.0725,2.6,7.670793286918888,8.30842105263158,7.028219881361426,0.0,0.0,0.0,0.0,6.83254819463846,27300,763530.0,1155340.0,1317940.0,93200,1355700.0,1944610.0,2262510.0,64400,1669000.0,2456310.0,3653800.0
CB2.1,1994-03-24,1.5,13.2,0.0,2.338,0.0864,5.3,0.0,8.338260869565218,0.0,5.874130690315121,0.0,4.2747266724247925,3.8073333333333337,0.0,9630,745240.0,1256350.0,1492180.0,60800,1929300.0,2836920.0,3100510.0,229000,3100000.0,4129400.0,4678900.0
CB2.1,1994-04-20,1.5,10.8,0.0,1.334,0.0497,12.7,5.895693461323621,7.3838605120636736,0.0,0.0,0.0,6.397619047619047,5.763636363636364,0.0,9310,635980.0,1414770.0,1883730.0,23200,1472800.0,3415400.0,4180840.0,123000,6482000.0,9213600.0,10145990.0
CB2.1,1994-05-04,6.7,9.7,0.0,1.65,0.0227,17.2,0.0,0.0,5.522618652996197,0.0,4.787567882155982,0.0,0.0,5.508513441828621,7770,290260.0,1086600.0,1775130.0,17700,681300.0,2832100.0,3993800.0,57000,3894700.0,8944600.0,10552300.0
CB2.1,1994-05-31,12.0,9.1,0.0,1.327,0.0721,21.5,0.0,0.0,0.0,6.683001645115861,0.0,5.005746162331096,0.0,0.0,3090,221870.0,562620.0,1401560.0,5870,547720.0,1314320.0,3412920.0,25800,1123400.0,5392000.0,10045200.0
CB2.1,1994-06-15,3.0,7.4,0.0,1.167,0.022,26.8,0.0,0.0,0.0,6.517982841328414,2.85,5.607759353741496,0.0,0.0,2890,109070.0,388110.0,1022770.0,3120,188970.0,881270.0,2412170.0,30500,669810.0,2670910.0,9003810.0
CB2.1,1994-06-29,9.5,7.8,0.0,1.175,0.0374,26.1,0.0,0.0,0.0,5.6385431469058105,0.0,6.153879233693854,0.0,0.0,3030,78870.0,307140.0,678000.0,3580,114180.0,666830.0,1500230.0,37000,764920.0,1895720.0,6331120.0
CB2.1,1994-07-13,4.9,7.1,0.0,1.262,0.0302,28.1,0.0,0.0,0.0,5.148811840742328,0.0,5.343475655298206,4.410254119265748,0.0,1570,66510.0,185270.0,471220.0,2230,94120.0,309400.0,1063800.0,22400,926010.0,1612120.0,3969520.0
CB2.1,1994-07-27,2.2,6.6,0.0,1.1114,0.0252,28.2,4.391666666666666,3.109,0.0,5.987800453514739,3.6122785075716113,6.270255214917826,3.645758229310861,2.620967194570136,3580,66470.0,146670.0,385050.0,5600,91760.0,212510.0,774500.0,29200,773200.0,1504820.0,2677420.0
CB2.1,1994-08-17,7.8,6.5,0.0,1.28,0.0439,24.9,0.0,0.0,0.0,5.316112956810632,4.291587144318021,0.0,0.0,3.4926881720430107,3080,120930.0,181690.0,279690.0,4940,132340.0,220860.0,385580.0,42300,576290.0,1365600.0,2110010.0
CB2.1,1994-08-31,3.7,7.4,0.0,1.3668,0.0422,22.8,0.0,0.0,0.0,5.987971473675614,4.725,6.154495054908391,0.0,0.0,2860,181240.0,278810.0,356830.0,4700,267800.0,375270.0,482790.0,45600,1478490.0,2172690.0,2994010.0
CB2.1,1994-09-14,3.3,7.4,0.0,1.226,0.0334,21.4,0.0,5.2535503500213006,0.0,0.0,0.0,5.440540540540541,3.7902239843943737,0.0,1410,164920.0,283700.0,345690.0,2220,254810.0,384220.0,474140.0,13900,1556730.0,2103720.0,2985930.0
CB2.1,1994-09-28,13.5,8.7,0.35,1.324,0.0664,21.7,0.0,4.823113878110175,8.005263157894738,0.0,4.438136708136708,4.989320038965044,4.394424508240298,0.0,4700,64150.0,251280.0,342080.0,3200,96150.0,364580.0,467940.0,23800,586880.0,2018070.0,2754270.0
CB2.1,1994-10-13,1.8,8.5,0.04,1.5039,0.0415,15.6,6.10162429378531,0.0,7.134635671228414,0.0,4.081795634920635,0.0,0.0,5.544477629390646,1300,58970.0,224500.0,342560.0,2060,81940.0,338200.0,466160.0,15100,610750.0,2164180.0,2714470.0
CB2.1,1994-10-25,5.4,9.0,0.72,1.383,0.0274,15.9,4.454104883957557,3.5364046259698427,0.0,5.164760638297873,0.0,4.347778490272002,2.5749999999999997,0.0,1620,56420.0,120990.0,330120.0,2510,75750.0,180960.0,449710.0,12200,580030.0,1243210.0,2606600.0
CB2.1,1994-11-16,3.6,9.4,0.18,1.4845,0.0317,12.1,7.016666666666667,0.0,8.82377041134694,0.0,2.471428571428571,0.0,4.3310344827586205,0.0,1690,51030.0,111300.0,259430.0,2600,66590.0,147700.0,388040.0,17900,481880.0,1078190.0,2554220.0
CB2.1,1994-12-14,1.0,12.8,0.0,1.3855,0.0374,4.7,6.458469362498523,0.0,5.8506610881827985,0.0,0.0,0.0,0.0,4.588109460005262,3170,79870.0,131340.0,190360.0,12300,225940.0,291430.0,373350.0,73400,1564200.0,2020960.0,2627390.0
CB2.1,1995-03-08,4.5,13.7,0.05,2.226,0.0327,5.1,5.603448275862068,8.53063446969697,0.0,6.055875240193618,0.0,3.6609090909090902,0.0,0.0,6620,197110.0,593060.0,676200.0,10100,244360.0,927420.0,1152040.0,41400,789300.0,2717400.0,4043100.0
CB2.1,1995-03-22,1.9,10.7,0.0,1.569,0.0471,10.8,7.686216061720779,7.799331558833509,0.0,6.00731418918919,0.0,3.4970911031079095,2.5,0.0,5240,253230.0,466430.0,767710.0,9180,340310.0,710510.0,1204770.0,48500,1396500.0,2856200.0,4068300.0
CB2.1,1995-04-12,2.7,9.8,0.13,1.714,0.0407,11.5,0.0,0.0,0.0,7.361555050998674,3.976319552339972,5.622727272727272,0.0,4.403596207670827,3040,150500.0,394820.0,783010.0,4870,242840.0,523590.0,1180760.0,50000,1150100.0,2205400.0,4093500.0
CB2.1,1995-04-26,9.3,11.2,0.0,1.182,0.0308,12.8,6.797222222222222,6.639854779296175,4.476923076923077,5.854150579150579,2.83,3.702941176470588,4.092454212454213,0.0,3820,108060.0,345500.0,539350.0,5360,176710.0,509600.0,766810.0,35400,1053000.0,2480400.0,3383700.0
CB2.1,1995-05-10,5.0,8.7,0.96,1.175,0.0278,16.2,6.155555555555555,0.0,7.323695389516826,6.3514741740069525,3.5456042884990246,0.0,0.0,5.19355119518163,6030,132070.0,298730.0,529890.0,8160,208240.0,469540.0,735570.0,16100,988200.0,2210100.0,3148100.0
CB2.1,1995-05-24,17.0,9.6,0.0,1.271,0.0347,21.8,0.0,0.0,0.0,6.825716140844028,0.0,5.42584126076165,0.0,0.0,4980,185400.0,295990.0,538130.0,11600,329710.0,509940.0,847190.0,30000,701400.0,1749800.0,3171700.0
CB2.1,1995-06-07,4.2,6.8,0.0,1.143,0.037,24.3,5.21672835800987,5.8445329802257175,5.368561459707197,0.0,0.0,0.0,2.9344292301900996,0.0,5340,188250.0,314670.0,507820.0,7010,333760.0,533900.0,812310.0,25800,703500.0,1713300.0,3011400.0
CB2.1,1995-06-21,5.2,6.7,0.0,1.108,0.0392,25.8,0.0,0.0,0.0,6.009959428252625,5.38,4.456269255575587,4.495535792709705,0.0,4020,195240.0,376120.0,490970.0,2820,197780.0,513000.0,697890.0,14300,677200.0,1370600.0,2432800.0
CB2.1,1995-07-12,6.7,6.8,0.0,1.429,0.0443,26.1,4.86,0.0,2.760714285714286,5.892590662154609,4.1825,4.534083735097667,3.16074788255223,0.0,16300,632130.0,811730.0,957920.0,10200,434460.0,749560.0,967080.0,15600,619840.0,1320940.0,2221240.0
CB2.1,1995-07-26,7.0,6.1,0.52,1.268,0.0472,29.3,0.0,0.0,0.0,5.373668249209355,0.0,4.6398530237569355,3.5135318851445945,0.0,3490,512090.0,792840.0,983170.0,3390,447530.0,609270.0,950810.0,10400,531490.0,1131130.0,1812030.0
CB2.1,1995-08-09,6.6,6.8,0.99,1.2586,0.0578,27.1,0.0,0.0,0.0,6.389189189189189,5.71459015984016,0.0,0.0,6.226978580828066,2520,146790.0,759140.0,946060.0,16400,163000.0,584700.0,907880.0,5480,319240.0,946080.0,1640280.0
CB2.1,1995-08-23,23.3,7.8,3.13,1.099,0.0523,26.6,0.0,0.0,5.966103354831678,0.0,4.05886217948718,0.0,0.0,4.057935222672064,1710,82650.0,653250.0,879820.0,1650,137430.0,586460.0,757660.0,4600,234850.0,769680.0,1390080.0
CB2.1,1995-09-07,4.2,6.7,4.33,0.817,0.0418,25.4,0.0,0.0,0.0,5.6759844675363915,0.0,5.564709243921147,4.0776895943562605,0.0,1460,56300.0,209500.0,817700.0,952,96570.0,253870.0,669330.0,2880,149030.0,480790.0,1100930.0
CB2.1,1995-09-20,5.2,7.2,5.57,0.898,0.0473,21.9,0.0,0.0,0.0,5.946971197719606,6.757707193529562,0.0,0.0,5.686257212620677,2220,45950.0,132600.0,738090.0,1440,37371.0,179051.0,626541.0,3500,101300.0,342090.0,884330.0
CB2.1,1995-10-04,5.8,7.5,6.06,0.972,0.0464,20.3,0.0,0.0,0.0,6.093962312540753,0.0,5.501506062785597,0.0,0.0,1730,50160.0,108980.0,294100.0,1290,42341.0,158721.0,339871.0,9910,112040.0,269350.0,645720.0
CB2.1,1995-10-18,4.5,8.2,2.94,1.113,0.0404,16.5,0.0,0.0,0.0,6.297596656217346,0.0,5.4416723537365845,3.971794871794872,0.0,2640,76940.0,122250.0,213410.0,2210,60350.0,99861.0,247951.0,10400,188380.0,293290.0,549150.0
CB2.1,1995-11-17,1.5,12.0,0.0,2.206,0.1035,5.7,6.982289833822091,8.066537193694208,0.0,10.743478260869566,4.311111111111111,8.248571428571429,7.45623724607041,3.3212121212121217,8400,208960.0,285900.0,331210.0,24100,310560.0,370910.0,410421.0,92000,1274360.0,1462740.0,1567650.0
CB2.1,1995-12-14,2.1,13.3,0.0,1.4779,0.027,0.4,0.0,0.0,4.719084980237154,6.144000000000001,5.0055555555555555,6.765072846063559,0.0,4.259529449390407,4640,176530.0,364060.0,433820.0,5070,363660.0,601890.0,659810.0,21600,1510900.0,2522300.0,2690500.0
CB2.1,1996-04-10,3.0,11.1,0.0,1.95,0.0582,7.5,7.55486111111111,5.991169148725745,0.0,0.0,0.0,0.0,0.0,0.0,9380,426060.0,785220.0,1570680.0,21000,1009100.0,1756600.0,3425200.0,55700,2059600.0,4257200.0,8480010.0
CB2.1,1996-04-24,4.5,10.1,0.0,1.661,0.1013,11.9,0.0,8.307103825136613,0.0,0.0,0.0,0.0,0.0,0.0,5930,349060.0,673110.0,1202940.0,12800,758700.0,1665900.0,2615600.0,62000,2239700.0,4781600.0,7367600.0
CB2.1,1996-05-15,4.9,10.9,0.0,1.453,0.0804,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6660,222340.0,647250.0,937060.0,26100,661000.0,1654400.0,2366600.0,162000,2856300.0,4968200.0,7157600.0
CB2.1,1996-05-30,8.2,9.0,0.0,1.33,0.0421,16.5,3.666982526760258,3.629674922600619,5.697321592573058,0.0,0.0,0.0,0.0,0.0,9380,298350.0,591240.0,945750.0,40200,828100.0,1490500.0,2393600.0,32300,2427900.0,4591600.0,6683700.0
CB2.1,1996-07-10,10.8,6.8,0.0,1.495,0.0652,27.4,3.8877549426646434,6.638436235766267,0.0,0.0,0.0,0.0,3.8031932773109247,0.0,2920,230810.0,509280.0,731270.0,9750,606710.0,1344580.0,1925880.0,22400,838500.0,2544800.0,5012400.0
CB2.1,1996-07-24,22.4,8.1,0.0,1.772,0.0627,24.0,5.185714285714286,5.541558441558442,0.0,5.046127564942358,4.739181286549707,5.478473592697738,5.038297872340425,5.299801587301587,2270,101430.0,378860.0,666580.0,14500,354710.0,1098880.0,1884280.0,30400,814400.0,1673200.0,4209700.0
CB2.1,1996-08-07,18.5,8.8,0.0,1.482,0.0553,27.7,2.7125,0.0,1.9004439864483345,4.705905446040761,4.511055194805195,4.408696707481871,3.656133262225216,0.0,2420,81230.0,316190.0,602990.0,14700,480500.0,1090830.0,1909330.0,20100,780100.0,1614300.0,3420300.0
