#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 03 06 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.8   3.4   3.4  -5.1 99.0 99.00
2010 03 06 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.7   3.7   3.6  -5.2 99.0 99.00
2010 03 06 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.1   4.9   3.7  -7.6 99.0 99.00
2010 03 06 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.8   5.6   3.7  -7.3 99.0 99.00
2010 03 06 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.7   6.8   3.8  -7.8 99.0 99.00
2010 03 06 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.6   9.9   3.7 -11.1 99.0 99.00
2010 03 06 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.9   9.7   3.8  -9.7 99.0 99.00
2010 03 07 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.1   9.2   3.7 -10.9 99.0 99.00
2010 03 07 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.0   8.5   3.7  -9.9 99.0 99.00
2010 03 07 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.0   7.7   3.7  -8.6 99.0 99.00
2010 03 07 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.7   7.1   3.7  -8.3 99.0 99.00
2010 03 07 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.6   6.4   3.6  -7.9 99.0 99.00
2010 03 07 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.6   5.7   3.6  -7.1 99.0 99.00
2010 03 07 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.6   5.0   3.6  -5.8 99.0 99.00
2010 03 07 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.6   4.5   3.7  -5.3 99.0 99.00
2010 03 07 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.2   4.1   3.7  -5.6 99.0 99.00
2010 03 07 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.4   3.8   3.6  -5.2 99.0 99.00
2010 03 07 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.7   3.6   3.5  -5.6 99.0 99.00
2010 03 07 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.2   3.5   3.5  -6.4 99.0 99.00
2010 03 07 12 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.1   3.7   3.5  -7.0 99.0 99.00
2010 03 07 13 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.4   3.8   3.4  -6.4 99.0 99.00
2010 03 07 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1023.2   5.4   3.5  -7.4 99.0 99.00
2010 03 07 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.8   7.0   3.5  -9.0 99.0 99.00
2010 03 07 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1022.3   8.1   3.6  -9.7 99.0 99.00
2010 03 07 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.5   8.1   3.7  -5.5 99.0 99.00
2010 03 07 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1020.2   9.6   4.0  -8.2 99.0 99.00
2010 03 07 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.1   8.1   4.4  -4.6 99.0 99.00
2010 03 07 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.4   9.7   4.3 999.0 99.0 99.00
2010 03 07 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.9   8.8   4.4  -8.4 99.0 99.00
2010 03 07 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.8  10.3   4.4 999.0 99.0 99.00
2010 03 07 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.1   9.7   4.4 999.0 99.0 99.00
2010 03 08 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.2  10.5   4.6  -8.1 99.0 99.00
2010 03 08 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.0  11.6   4.6 999.0 99.0 99.00
2010 03 08 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.9   9.8   4.2  -7.6 99.0 99.00
2010 03 08 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.7   8.6   4.1  -7.4 99.0 99.00
2010 03 08 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.5   9.6   4.0 999.0 99.0 99.00
2010 03 08 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.4   8.4   4.0  -9.1 99.0 99.00
2010 03 08 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.4   7.2   3.9  -9.6 99.0 99.00
2010 03 08 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.3   6.6   4.0  -9.8 99.0 99.00
2010 03 08 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.7   6.5   4.0 -10.1 99.0 99.00
2010 03 08 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.7   6.1   4.2  -9.7 99.0 99.00
2010 03 08 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.9   5.3   4.2  -7.2 99.0 99.00
2010 03 08 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.2   4.9   4.0  -7.4 99.0 99.00
2010 03 08 12 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.6   4.4   4.0  -5.0 99.0 99.00
2010 03 08 13 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.0   4.7   4.1  -7.6 99.0 99.00
2010 03 08 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.0   6.8   4.3  -7.4 99.0 99.00
2010 03 08 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.6   8.7   4.1  -8.0 99.0 99.00
2010 03 08 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.8   8.9   4.1  -5.9 99.0 99.00
2010 03 08 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.4  10.1   4.3  -5.8 99.0 99.00
2010 03 08 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.6  11.1   4.4 999.0 99.0 99.00
2010 03 08 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.7  12.9   4.8 999.0 99.0 99.00
2010 03 08 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.3  13.6   5.1 999.0 99.0 99.00
2010 03 08 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.1  14.0   4.9 999.0 99.0 99.00
2010 03 08 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.2  14.2   5.0 999.0 99.0 99.00
2010 03 08 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.4  13.7   5.2 999.0 99.0 99.00
2010 03 09 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.9  13.1   5.0 999.0 99.0 99.00
2010 03 09 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.1  12.6   5.2 999.0 99.0 99.00
2010 03 09 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.2  11.7   4.9 999.0 99.0 99.00
2010 03 09 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.3  10.8   4.6  -7.9 99.0 99.00
2010 03 09 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.3   9.9   4.5  -7.3 99.0 99.00
2010 03 09 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.7   9.2   4.4  -7.0 99.0 99.00
2010 03 09 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.0   8.4   4.5  -5.4 99.0 99.00
2010 03 09 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.2   7.8   4.7  -4.4 99.0 99.00
2010 03 09 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.0   7.3   4.7  -4.3 99.0 99.00
2010 03 09 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.9   7.2   4.5  -5.5 99.0 99.00
2010 03 09 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.2   6.3   4.8  -4.6 99.0 99.00
2010 03 09 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.6   5.9   4.8  -4.7 99.0 99.00
2010 03 09 12 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.1   5.5   4.8  -4.2 99.0 99.00
2010 03 09 13 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.6   5.5   4.8  -4.0 99.0 99.00
2010 03 09 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.0   7.7   4.9  -4.6 99.0 99.00
2010 03 09 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.2   9.6   4.6  -4.8 99.0 99.00
2010 03 09 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1018.2   9.2   4.5  -4.7 99.0 99.00
2010 03 09 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.7  10.4   4.8  -6.4 99.0 99.00
2010 03 09 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.8  10.0   5.1 999.0 99.0 99.00
2010 03 09 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.3  12.1   4.9  -3.0 99.0 99.00
2010 03 09 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.9  12.8   5.1  -2.2 99.0 99.00
2010 03 09 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.5  11.0   5.7  -0.6 99.0 99.00
2010 03 09 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.6   9.4   5.7   2.4 99.0 99.00
2010 03 09 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.7   8.7   5.8   2.6 99.0 99.00
2010 03 10 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.0   7.8   5.9   3.6 99.0 99.00
2010 03 10 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.1   8.1   5.6   2.4 99.0 99.00
2010 03 10 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.2   7.9   5.4   2.7 99.0 99.00
2010 03 10 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.2   8.4   5.0   1.9 99.0 99.00
2010 03 10 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.1   7.6   5.1   3.0 99.0 99.00
2010 03 10 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.1   6.3   5.3   4.5 99.0 99.00
2010 03 10 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.8   7.2   5.4   3.1 99.0 99.00
2010 03 10 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.6   7.6   5.3   2.1 99.0 99.00
2010 03 10 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.0   6.5   5.5   3.0 99.0 99.00
2010 03 10 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.0   6.4   5.6   3.4 99.0 99.00
2010 03 10 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.0   5.9   5.8   4.1 99.0 99.00
2010 03 10 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.6   5.7   5.8   5.2 99.0 99.00
2010 03 10 12 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.6   5.8   5.2   5.4 99.0 99.00
2010 03 10 13 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.8   6.3   5.3   2.9 99.0 99.00
2010 03 10 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.2   6.9   5.5   2.6 99.0 99.00
2010 03 10 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.9   8.1   5.1   1.3 99.0 99.00
2010 03 10 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.8   8.2   4.9   1.6 99.0 99.00
2010 03 10 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.4   8.6   5.0   2.2 99.0 99.00
2010 03 10 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.8   9.3   5.2   2.7 99.0 99.00
2010 03 10 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.0  10.8   5.2   2.6 99.0 99.00
2010 03 10 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.2  11.4   5.3   3.0 99.0 99.00
2010 03 10 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.0  11.7   5.4   3.9 99.0 99.00
2010 03 10 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.3  11.3   5.9   4.1 99.0 99.00
2010 03 10 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.6  11.4   5.9   4.1 99.0 99.00
2010 03 11 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.6  11.4   5.4   4.3 99.0 99.00
2010 03 11 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.8  11.3   5.8   7.0 99.0 99.00
2010 03 11 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.8  11.6   5.8   7.1 99.0 99.00
2010 03 11 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.8  11.1   5.9   8.3 99.0 99.00
2010 03 11 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.0   9.7   5.5   8.5 99.0 99.00
2010 03 11 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.2   8.0   5.4   7.9 99.0 99.00
2010 03 11 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.2   7.7   5.4   7.6 99.0 99.00
2010 03 11 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.0   8.3   5.2   8.2 99.0 99.00
2010 03 11 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.5   8.1   5.5   8.0 99.0 99.00
2010 03 11 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.7   7.8   5.7   7.7 99.0 99.00
2010 03 11 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.9   6.7   5.9   6.7 99.0 99.00
2010 03 11 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.1   6.7   6.0   6.7 99.0 99.00
2010 03 11 12 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.0   6.9   5.6   6.8 99.0 99.00
2010 03 11 13 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.5   7.0   5.6   7.0 99.0 99.00
2010 03 11 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.6   6.9   5.7   6.9 99.0 99.00
2010 03 11 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.0   7.4   5.9   7.3 99.0 99.00
2010 03 11 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1017.0   9.2   5.6   9.2 99.0 99.00
2010 03 11 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1016.8   8.4   5.6   8.4 99.0 99.00
2010 03 11 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.6  11.1   5.7  11.1 99.0 99.00
2010 03 11 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.4  12.1   5.7  12.1 99.0 99.00
2010 03 11 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.0  11.9   5.8  11.9 99.0 99.00
2010 03 11 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.8  12.5   5.9  12.4 99.0 99.00
2010 03 11 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.9  12.8   6.1  12.7 99.0 99.00
2010 03 11 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.6  13.1   6.2  12.8 99.0 99.00
2010 03 12 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.8  12.8   6.4  12.7 99.0 99.00
2010 03 12 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.8  12.6   5.9  12.5 99.0 99.00
2010 03 12 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.0  11.0   6.1  10.9 99.0 99.00
2010 03 12 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.6  11.7   6.0  11.6 99.0 99.00
2010 03 12 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.6  10.7   5.9  10.6 99.0 99.00
2010 03 12 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.7  10.1   5.6  10.1 99.0 99.00
2010 03 12 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.5  10.0   5.9  10.0 99.0 99.00
2010 03 12 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.1   9.9   5.8   9.9 99.0 99.00
2010 03 12 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.7   9.8   5.9   9.8 99.0 99.00
2010 03 12 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.5   9.4   6.2   9.4 99.0 99.00
2010 03 12 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.5   8.9   6.3   8.9 99.0 99.00
2010 03 12 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.5   9.1   6.4   9.1 99.0 99.00
2010 03 12 12 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.4   9.2   6.3   9.2 99.0 99.00
2010 03 12 13 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.8   9.1   6.1   9.1 99.0 99.00
2010 03 12 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.5   9.1   6.4   9.1 99.0 99.00
2010 03 12 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.3   9.0   6.4   9.0 99.0 99.00
2010 03 12 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.1   9.0   5.9   9.0 99.0 99.00
2010 03 12 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.7   9.4   5.8   9.4 99.0 99.00
2010 03 12 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1012.9   9.5   6.1   9.5 99.0 99.00
2010 03 12 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1011.8  10.2   6.2  10.2 99.0 99.00
2010 03 12 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1011.3  10.1   6.1  10.1 99.0 99.00
2010 03 12 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1010.5   9.9   5.8   9.9 99.0 99.00
2010 03 12 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1010.3   9.8   6.2   9.8 99.0 99.00
2010 03 12 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1009.9   9.5   6.3   9.5 99.0 99.00
2010 03 13 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1009.8   9.5   6.6   9.5 99.0 99.00
2010 03 13 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1010.4   9.1   6.3   9.1 99.0 99.00
2010 03 13 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1009.7   9.0   6.0   9.0 99.0 99.00
2010 03 13 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1008.9   8.9   6.4   8.9 99.0 99.00
2010 03 13 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1007.1   8.9   5.9   8.9 99.0 99.00
2010 03 13 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1005.4   8.5   5.7   8.5 99.0 99.00
2010 03 13 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1003.7  10.5   5.8  10.5 99.0 99.00
2010 03 13 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.1  10.7   6.1  10.7 99.0 99.00
2010 03 13 08 00 999 99.0 99.0 99.00 99.00 99.00 999  999.7  10.7   6.3  10.7 99.0 99.00
2010 03 13 09 00 999 99.0 99.0 99.00 99.00 99.00 999  998.8  10.6   6.4  10.6 99.0 99.00
2010 03 13 10 00 999 99.0 99.0 99.00 99.00 99.00 999  998.0  11.0   6.5  11.0 99.0 99.00
2010 03 13 11 00 999 99.0 99.0 99.00 99.00 99.00 999  997.5  10.5   6.4  10.5 99.0 99.00
2010 03 13 12 00 999 99.0 99.0 99.00 99.00 99.00 999  997.4  10.3   6.4  10.3 99.0 99.00
2010 03 13 13 00 999 99.0 99.0 99.00 99.00 99.00 999  997.9  10.4   6.3  10.4 99.0 99.00
2010 03 13 14 00 999 99.0 99.0 99.00 99.00 99.00 999  997.5  10.6   5.9  10.6 99.0 99.00
2010 03 13 15 00 999 99.0 99.0 99.00 99.00 99.00 999  996.8  10.9   6.0  10.9 99.0 99.00
2010 03 13 16 00 999 99.0 99.0 99.00 99.00 99.00 999  996.7  10.4   6.5  10.4 99.0 99.00
2010 03 13 17 00 999 99.0 99.0 99.00 99.00 99.00 999  996.8   9.7   6.6   9.7 99.0 99.00
2010 03 13 18 00 999 99.0 99.0 99.00 99.00 99.00 999  995.2  10.2   6.3  10.2 99.0 99.00
2010 03 13 19 00 999 99.0 99.0 99.00 99.00 99.00 999  995.6   9.3   6.2   9.3 99.0 99.00
2010 03 13 20 00 999 99.0 99.0 99.00 99.00 99.00 999  995.3   9.7   6.2   9.7 99.0 99.00
2010 03 13 21 00 999 99.0 99.0 99.00 99.00 99.00 999  994.8   9.4   6.2   9.4 99.0 99.00
2010 03 13 22 00 999 99.0 99.0 99.00 99.00 99.00 999  994.0   9.3   6.2   9.3 99.0 99.00
2010 03 13 23 00 999 99.0 99.0 99.00 99.00 99.00 999  993.9   9.5   6.5   9.5 99.0 99.00
2010 03 14 00 00 999 99.0 99.0 99.00 99.00 99.00 999  994.6   9.2   6.4   9.2 99.0 99.00
2010 03 14 01 00 999 99.0 99.0 99.00 99.00 99.00 999  995.0   9.0   6.3   9.0 99.0 99.00
2010 03 14 02 00 999 99.0 99.0 99.00 99.00 99.00 999  995.7   8.5   6.4   8.5 99.0 99.00
2010 03 14 03 00 999 99.0 99.0 99.00 99.00 99.00 999  995.6   7.7   6.3   7.7 99.0 99.00
2010 03 14 04 00 999 99.0 99.0 99.00 99.00 99.00 999  995.8   8.9   6.2   8.9 99.0 99.00
2010 03 14 05 00 999 99.0 99.0 99.00 99.00 99.00 999  995.9   8.6   6.4   8.6 99.0 99.00
2010 03 14 06 00 999 99.0 99.0 99.00 99.00 99.00 999  995.9   8.2   6.3   8.2 99.0 99.00
2010 03 14 07 00 999 99.0 99.0 99.00 99.00 99.00 999  995.9   8.1   5.6   8.1 99.0 99.00
2010 03 14 08 00 999 99.0 99.0 99.00 99.00 99.00 999  994.7   7.8   5.6   7.8 99.0 99.00
2010 03 14 09 00 999 99.0 99.0 99.00 99.00 99.00 999  996.0   8.0   5.8   8.0 99.0 99.00
2010 03 14 10 00 999 99.0 99.0 99.00 99.00 99.00 999  996.2   8.2   6.0   8.2 99.0 99.00
2010 03 14 11 00 999 99.0 99.0 99.00 99.00 99.00 999  996.6   8.2   6.3   8.2 99.0 99.00
2010 03 14 12 00 999 99.0 99.0 99.00 99.00 99.00 999  997.2   7.9   6.7   7.9 99.0 99.00
2010 03 14 13 00 999 99.0 99.0 99.00 99.00 99.00 999  998.1   7.9   6.3   7.9 99.0 99.00
2010 03 14 14 00 999 99.0 99.0 99.00 99.00 99.00 999  998.5   7.6   6.1   7.6 99.0 99.00
2010 03 14 15 00 999 99.0 99.0 99.00 99.00 99.00 999  998.6   7.4   6.2   7.4 99.0 99.00
2010 03 14 16 00 999 99.0 99.0 99.00 99.00 99.00 999  999.1   7.2   6.3   7.2 99.0 99.00
2010 03 14 17 00 999 99.0 99.0 99.00 99.00 99.00 999  999.3   7.5   6.3   7.5 99.0 99.00
2010 03 14 18 00 999 99.0 99.0 99.00 99.00 99.00 999  999.3   7.7   6.4   7.7 99.0 99.00
2010 03 14 19 00 999 99.0 99.0 99.00 99.00 99.00 999  999.5   8.4   6.5   8.4 99.0 99.00
2010 03 14 20 00 999 99.0 99.0 99.00 99.00 99.00 999  999.4   9.4   5.7   9.4 99.0 99.00
2010 03 14 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1000.1   9.2   5.9   9.2 99.0 99.00
2010 03 14 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1000.5   9.8   6.1   9.8 99.0 99.00
2010 03 14 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1000.8  10.3   6.2  10.3 99.0 99.00
2010 03 15 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1001.4  10.2   6.8  10.1 99.0 99.00
2010 03 15 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.1  10.0   6.6  10.0 99.0 99.00
2010 03 15 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.3   9.9   6.5   9.9 99.0 99.00
2010 03 15 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.2   9.3   6.7   9.3 99.0 99.00
2010 03 15 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.1   9.0   6.3   9.0 99.0 99.00
2010 03 15 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.2   7.9   6.1   7.9 99.0 99.00
2010 03 15 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.2   8.1   6.2   8.1 99.0 99.00
2010 03 15 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1001.9   7.9   6.4   7.9 99.0 99.00
2010 03 15 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1001.6   7.7   6.4   7.6 99.0 99.00
2010 03 15 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1001.6   7.4   6.2   7.3 99.0 99.00
2010 03 15 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1001.9   7.6   6.7   7.6 99.0 99.00
2010 03 15 11 00 999 99.0 99.0 99.00 99.00 99.00 999 1001.9   7.4   6.7   7.4 99.0 99.00
2010 03 15 12 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.5   7.1   6.7   7.0 99.0 99.00
2010 03 15 13 00 999 99.0 99.0 99.00 99.00 99.00 999 1002.9   7.2   6.3   7.1 99.0 99.00
2010 03 15 14 00 999 99.0 99.0 99.00 99.00 99.00 999 1003.3   7.4   6.2   6.8 99.0 99.00
2010 03 15 15 00 999 99.0 99.0 99.00 99.00 99.00 999 1003.6   7.3   6.2   6.6 99.0 99.00
2010 03 15 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1004.1   7.6   6.2   6.6 99.0 99.00
2010 03 15 17 00 999 99.0 99.0 99.00 99.00 99.00 999 1004.2   8.1   6.1   6.6 99.0 99.00
2010 03 15 18 00 999 99.0 99.0 99.00 99.00 99.00 999 1004.4   8.1   6.1   6.7 99.0 99.00
2010 03 15 19 00 999 99.0 99.0 99.00 99.00 99.00 999 1004.9   7.3   6.4   7.2 99.0 99.00
2010 03 15 20 00 999 99.0 99.0 99.00 99.00 99.00 999 1005.5   7.4   6.4   7.3 99.0 99.00
2010 03 15 21 00 999 99.0 99.0 99.00 99.00 99.00 999 1006.0   7.8   6.4   7.7 99.0 99.00
2010 03 15 22 00 999 99.0 99.0 99.00 99.00 99.00 999 1007.0   8.3   6.3   7.4 99.0 99.00
2010 03 15 23 00 999 99.0 99.0 99.00 99.00 99.00 999 1008.1   7.7   6.4   7.6 99.0 99.00
2010 03 16 00 00 999 99.0 99.0 99.00 99.00 99.00 999 1008.9   7.3   6.4   7.3 99.0 99.00
2010 03 16 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1009.5   7.4   6.4   7.3 99.0 99.00
2010 03 16 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1010.3   7.6   6.4   7.4 99.0 99.00
2010 03 16 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1010.6   7.5   6.5   7.4 99.0 99.00
2010 03 16 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1011.0   7.5   6.4   7.4 99.0 99.00
2010 03 16 05 00 999 99.0 99.0 99.00 99.00 99.00 999 1011.3   7.4   6.3   6.0 99.0 99.00
2010 03 16 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1012.1   6.9   6.3   5.6 99.0 99.00
